domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https
sii8uyth.web.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,16.0,0.0625,0.125,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p1-nr4d.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.1111111111111111,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.5724312513221195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lcswq.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edvfb.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.189898095464287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activenetbanking.co.in,Phishing,mock_Mock_Data_31_07_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.4251185503571397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cardcaresapplication.in,Phishing,mock_Mock_Data_31_07_2025.xlsx,23.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.501397825434103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yonomyapp.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,2.8731406795131336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnkrewrdzs-s.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,23.0,0.0,0.08695652173913043,1.0,0.043478260869565216,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.849223912390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sblankt.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.6143694458867563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applyonlinesolution.site,Phishing,mock_Mock_Data_31_07_2025.xlsx,24.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.459147917027245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cgfy89dtfy.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,21.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.8208888513501886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardworldsbi.in,Phishing,mock_Mock_Data_31_07_2025.xlsx,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.2,99.0,0.0,0.0,0.0,0.0,2.0,3.5068905956085183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastcardssolutions.online,Phishing,mock_Mock_Data_31_07_2025.xlsx,25.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,3.6234651896016468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nsbl.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.3232314287976212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rsewe.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.1556390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebrand.ly,Phishing,mock_Mock_Data_31_07_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msfy.in,Phishing,mock_Mock_Data_31_07_2025.xlsx,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,2.0,2.807354922057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26a52502-c868-4d8e-ac2f-b0ea64abaf2a-00-27xss7mit6q1a.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,70.0,0.34285714285714286,0.04285714285714286,6.0,0.08571428571428572,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,4.51591591738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hrmssbi.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clone-for-educational-purpose.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,40.0,0.0,0.05,3.0,0.075,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.8873261452560075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbicreditcardw.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,26.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.671405583442497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d16a33e-8d20-46d4-be2b-af5cfdb73cfc-00-2kidm7qld9lho.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,69.0,0.2898550724637681,0.043478260869565216,6.0,0.08695652173913043,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,4.607584058913846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iamankit19.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.621928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-p-tbjh.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.0,0.1,2.0,0.1,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.6841837197791882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87a5f526-970a-4945-92c1-c9a1f1d6f28e-00-2y8umi17mu65w.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,70.0,0.42857142857142855,0.04285714285714286,6.0,0.08571428571428572,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,4.667800695176419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779fbf59-c116-475e-9fa8-8feae4f38333-00-nypqd7g26a7.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,68.0,0.38235294117647056,0.04411764705882353,6.0,0.08823529411764706,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,3.0,4.6851356877754675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-murex-alpha.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,25.0,0.0,0.08,2.0,0.08,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.7532696895151085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ysupdateverfyall.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,4.137537511266053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24e2705d-933e-4e13-a722-9a5d9a7f80c3-00-1hkqh38jos5xo.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,70.0,0.4,0.04285714285714286,6.0,0.08571428571428572,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,4.632595074509132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbicardonlineuse.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.8962915290459272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
updateverifying66.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,29.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,4.21126073643228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer-cares.site,Phishing,mock_Mock_Data_31_07_2025.xlsx,19.0,0.0,0.05263157894736842,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.43162356584743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raju.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.2402239289418526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sblk.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rewdzpoint.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,21.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.535174565635902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
messein.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,17.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.2195282822995477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbi.profileapps.in,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,0.0,0.21428571428571427,0.75,0.0,0.0,0.0,0.0,2.0,3.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cute-choux-a0064b.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,29.0,0.13793103448275862,0.06896551724137931,2.0,0.06896551724137931,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,4.237291339955158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claim-s.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sywyqe-s.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,19.0,0.0,0.10526315789473684,1.0,0.05263157894736842,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.5766176449086653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kali-beta.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.0,0.1,1.0,0.05,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.546439344671015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a-five.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,19.0,0.10526315789473684,0.10526315789473684,1.0,0.05263157894736842,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.5766176449086653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011-two.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.16666666666666666,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.7254805569978675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08c97d5d-2445-4cd3-a308-8a55c32167a9-00-21ng9b1eqafu3.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,70.0,0.42857142857142855,0.04285714285714286,6.0,0.08571428571428572,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,4.707156230921614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardsactivateed.online,Phishing,mock_Mock_Data_31_07_2025.xlsx,22.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,3.572623663895164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbi.loginprofile.in,Phishing,mock_Mock_Data_31_07_2025.xlsx,19.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.75,0.0,0.0,0.0,0.0,2.0,3.40582225028569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trained.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.239097917988786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.61.0.81,Phishing,mock_Mock_Data_31_07_2025.xlsx,10.0,0.7,0.3,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,0.0,2.0,2.3709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.163.52.162,Phishing,mock_Mock_Data_31_07_2025.xlsx,13.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.7192945256669794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlyoffer.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.4841837197791885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbifinanceonline.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.15,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.3841837197791884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-p-2avb.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.05,0.1,2.0,0.1,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.4841837197791885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-p-19of.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.1,0.1,2.0,0.1,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.7841837197791883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-uaj7.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.05555555555555555,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.7254805569978675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-p-dlhp.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.0,0.1,2.0,0.1,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.5219280948873615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08398f34-7924-403b-822d-d88939f70d88-00-3elv7abqdc5bx.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,70.0,0.44285714285714284,0.04285714285714286,6.0,0.08571428571428572,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,4.464718647016088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hots.wmtreviewssales.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,24.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.636842188131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-p-53rh.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.1,0.1,2.0,0.1,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.6841837197791882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-sggm.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.6143694458867563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
updatesc.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s-yn146.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,17.0,0.17647058823529413,0.11764705882352941,1.0,0.058823529411764705,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.734521664779752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-p-23yp.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,20.0,0.1,0.1,2.0,0.1,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.621928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.onlinesbicredits.com,Phishing,mock_Mock_Data_31_07_2025.xlsx,24.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.15,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.6887218755408675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-bysf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.6143694458867563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sink.livik.cloud,Phishing,mock_Mock_Data_31_07_2025.xlsx,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbi-finance.icu,Phishing,mock_Mock_Data_31_07_2025.xlsx,15.0,0.0,0.06666666666666667,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.2,0.5,0.0,0.0,0.0,0.0,3.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-jrxx.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.614369445886757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invizible84.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx,21.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.64900120971034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lgy1uhb.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.7254805569978675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sb-8hfj.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.05555555555555555,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.8365916681089787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s7tgqx4wd.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx,19.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.7216117239699003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kupsn-m.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx,18.0,0.0,0.1111111111111111,1.0,0.05555555555555555,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,3.614369445886757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlinepayment.sbs,Phishing,mock_Mock_Data_31_07_2025.xlsx,17.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,3.572469458770136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
