domain,label,source
rewardsmycards.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
myclaimsreward.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
askcchelp.in,Phishing,mock_Mock_Data_12_09_2025.xlsx
fac-unions.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
mehrahdf.wvrgh.cloud,Phishing,mock_Mock_Data_12_09_2025.xlsx
onlinehdfccapitals.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
hdfccardrewards.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
www.hdfclive.onedataentrysolution.in,Phishing,mock_Mock_Data_12_09_2025.xlsx
capitalmorph.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
hdfc-new-sv.vercel.app,Phishing,mock_Mock_Data_12_09_2025.xlsx
hdfc-sec-kohl-newoip.vercel.app,Phishing,mock_Mock_Data_12_09_2025.xlsx
netportall.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
mycredit.cardlimit.live,Phishing,mock_Mock_Data_12_09_2025.xlsx
hdfccardbank.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
online-hd4c.pages.dev,Phishing,mock_Mock_Data_12_09_2025.xlsx
hdfc.zoutons.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
loginhdcfc.buzz,Phishing,mock_Mock_Data_12_09_2025.xlsx
hd-azq.pages.dev,Phishing,mock_Mock_Data_12_09_2025.xlsx
pl.bizinfotools.com,Phishing,mock_Mock_Data_12_09_2025.xlsx
instantconfirmation.site,Phishing,mock_Mock_Data_12_09_2025.xlsx
ww38.feda.bobibank.com,Phishing,mock_Mock_Data_14_08_2025.xlsx
airtel-merchants.co.in,Suspected,mock_Mock_Data_19_08_2025.xlsx
airtelmusic.in,Suspected,mock_Mock_Data_19_08_2025.xlsx
airtel-topup.in,Suspected,mock_Mock_Data_19_08_2025.xlsx
airtelcareer.in,Phishing,mock_Mock_Data_19_08_2025.xlsx
airtel-in.click,Suspected,mock_Mock_Data_19_08_2025.xlsx
dccrsorgigov.xyz,Suspected,mock_Mock_Data_19_08_2025.xlsx
crsorgii.xyz,Suspected,mock_Mock_Data_19_08_2025.xlsx
campicicin.pro,Suspected,mock_Mock_Data_19_08_2025.xlsx
icicira.top,Suspected,mock_Mock_Data_19_08_2025.xlsx
hdfcbank.men,Suspected,mock_Mock_Data_19_08_2025.xlsx
hdfcbank.stream,Suspected,mock_Mock_Data_19_08_2025.xlsx
hdfcghj.top,Suspected,mock_Mock_Data_19_08_2025.xlsx
hdfcsecpr.net,Suspected,mock_Mock_Data_19_08_2025.xlsx
iocl.ind.in,Suspected,mock_Mock_Data_19_08_2025.xlsx
bankofbaroda.co,Phishing,mock_Mock_Data_21_08_2025.xlsx
bzhzsbi.icu,Suspected,mock_Mock_Data_21_08_2025.xlsx
eqidsbi.icu,Suspected,mock_Mock_Data_21_08_2025.xlsx
sbi-group.net,Suspected,mock_Mock_Data_21_08_2025.xlsx
airtelxtreamfiber.in,Phishing,mock_Mock_Data_22_08_2025.xlsx
airtelcareers.in,Suspected,mock_Mock_Data_22_08_2025.xlsx
airtelmh.in,Suspected,mock_Mock_Data_22_08_2025.xlsx
airtelwifi.co.in,Suspected,mock_Mock_Data_22_08_2025.xlsx
airtel-wifi.in,Suspected,mock_Mock_Data_22_08_2025.xlsx
bhartiairtel.ind.in,Suspected,mock_Mock_Data_22_08_2025.xlsx
banksofbarodaa.com,Phishing,mock_Mock_Data_25_08_2025.xlsx
aegisbi.app,Suspected,mock_Mock_Data_25_08_2025.xlsx
icicicardprotection.in,Suspected,mock_Mock_Data_25_08_2025.xlsx
iciciloan.in,Suspected,mock_Mock_Data_25_08_2025.xlsx
icicirewardsstore.in,Suspected,mock_Mock_Data_25_08_2025.xlsx
mycardsicici.in,Suspected,mock_Mock_Data_25_08_2025.xlsx
myrewardhdfc.in,Suspected,mock_Mock_Data_25_08_2025.xlsx
nosbi.pro,Suspected,mock_Mock_Data_28_08_2025.xlsx
creditcardservicehdfc.in,Suspected,mock_Mock_Data_28_08_2025.xlsx
bhdfc11.top,Suspected,mock_Mock_Data_28_08_2025.xlsx
bankofbaroada.com,Phishing,mock_Mock_Data_29_08_2025.xlsx
pruicici.co.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
fitsbi.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
helpdesksbi.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
hrdsbi.co.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
hrsbi.co.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
hr-sbi.co.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
sbicardplan.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
sbihr.co.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
sbi-hr.co.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
crsorgdc.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
crsorgigoovi.in,Suspected,mock_Mock_Data_29_08_2025.xlsx
agvb-digital.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbzsaee.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbi.adminlogin.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
parvez-2001.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
lzesa.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sii8uyth.web.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
p1-nr4d.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
lcswq.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
edvfb.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
activenetbanking.co.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
cardcaresapplication.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
yonomyapp.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
bnkrewrdzs-s.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sblankt.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
applyonlinesolution.site,Phishing,mock_Mock_Data_31_07_2025.xlsx
cgfy89dtfy.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
cardworldsbi.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
fastcardssolutions.online,Phishing,mock_Mock_Data_31_07_2025.xlsx
nsbl.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
rsewe.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
rebrand.ly,Phishing,mock_Mock_Data_31_07_2025.xlsx
msfy.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
26a52502-c868-4d8e-ac2f-b0ea64abaf2a-00-27xss7mit6q1a.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
hrmssbi.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
clone-for-educational-purpose.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbicreditcardw.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
5d16a33e-8d20-46d4-be2b-af5cfdb73cfc-00-2kidm7qld9lho.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
iamankit19.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p-tbjh.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
87a5f526-970a-4945-92c1-c9a1f1d6f28e-00-2y8umi17mu65w.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
779fbf59-c116-475e-9fa8-8feae4f38333-00-nypqd7g26a7.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-murex-alpha.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ysupdateverfyall.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
24e2705d-933e-4e13-a722-9a5d9a7f80c3-00-1hkqh38jos5xo.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbicardonlineuse.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
updateverifying66.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
customer-cares.site,Phishing,mock_Mock_Data_31_07_2025.xlsx
raju.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sblk.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
rewdzpoint.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
messein.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbi.profileapps.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
cute-choux-a0064b.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
claim-s.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sywyqe-s.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
kali-beta.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
01a-five.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
011-two.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
08c97d5d-2445-4cd3-a308-8a55c32167a9-00-21ng9b1eqafu3.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
cardsactivateed.online,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbi.loginprofile.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
trained.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
13.61.0.81,Phishing,mock_Mock_Data_31_07_2025.xlsx
54.163.52.162,Phishing,mock_Mock_Data_31_07_2025.xlsx
onlyoffer.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbifinanceonline.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p-2avb.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p-19of.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-uaj7.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p-dlhp.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
08398f34-7924-403b-822d-d88939f70d88-00-3elv7abqdc5bx.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
hots.wmtreviewssales.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p-53rh.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-sggm.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
updatesc.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
s-yn146.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p-23yp.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.onlinesbicredits.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-bysf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sink.livik.cloud,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbi-finance.icu,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-jrxx.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
invizible84.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
lgy1uhb.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-8hfj.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
s7tgqx4wd.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
kupsn-m.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
onlinepayment.sbs,Phishing,mock_Mock_Data_31_07_2025.xlsx
peppery-e.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
clahy-m.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
stetabankcreditcar.wixsite.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
secest.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-3lqx.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-eldf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
farof.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
klyj1tfy.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-sigma-orpin.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpro-8jky.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
clickredeem.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-66oe.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
lumse.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-nxon.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-r2v8.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
cok197-16.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
gugj1-576.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
hydhc1-36a.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
ajol1-78a.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
jis1-868.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-8bl1.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
axkj.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
axgh-123az.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
545646546464646464646464646.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbi-yono-online.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
rewdz.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
wrieai.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
fodhj70.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-rcs5.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
hbjdtyf.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
kurdigitmrr.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
promosbi.site,Phishing,mock_Mock_Data_31_07_2025.xlsx
sxzb18-13.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
testsbcoll-76.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
dtybjk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
collectrewards.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p7fk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
upateredeems.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
transversals.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
yonobank.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
yonosbi.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ytmnkl.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbirewardzrs14453.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sblrewd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
efootball-ooss.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
spoortika.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
cc2415c0-c363-4426-a790-81caf3ef30be-00-1l3l0y76g9jyh.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
14453rewardsbi7i.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
volcano-rewardsbi7i.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
dfcfcherewared.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
profitable-moral-collaborativesoftware-rewardsbi7i.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbisecurities.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
state-bank-of-india-create.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
4f2fd8dd-a799-42c5-9059-c803e0ddabf6-00-2ylwfgr9ah90z.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
8a121b59-4664-4e2a-a147-2d51c56ab09a-00-1pdzkw4q7d4lp.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
472aa9fe-6011-4a3c-9789-f426e2de5c6e-00-5h038kihilpi.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
50a996f6-9a43-4da2-9c18-3df64f51dc66-00-3v3js32ara3td.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
6bb19781-7387-4344-99f4-e4b562259207-00-2wovn0sfhxbr6.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
ravisachincodinglife.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-beln.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
0d7c3e87-dd87-4b81-b978-3e86245c24bf-00-dw7jzme31kjl.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
a49cbc09-0bfb-4a0c-a888-d0002ccdfdfa-00-17xtgxjufsiia.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
adba5ec6-0ee4-4f6c-b940-6b8dd0d04e03-00-2ijw4f6qf0rkw.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
a9f87840-a97f-4ffe-89b4-dded53f1be3b-00-3744y4tt03a1b.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
4d842edf-e711-482d-817e-fa0040cd26e9-00-2a8xatnstylyu.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-ad21.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbisony.blogspot.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-174a.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
87589d5c-3319-4d9b-b4b7-75ce0d9a9202-00-2gpov9d2zvdrx.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
98.70.54.147,Phishing,mock_Mock_Data_31_07_2025.xlsx
thnrgj.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
log.chankepar.cfd,Phishing,mock_Mock_Data_31_07_2025.xlsx
wqhyk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ab525792-0d59-4b1c-bdf0-c130ef6fbd5f-00-1r7ebzxilka2q.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbibankingonline.rf.gd,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbirewadserfd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-7615.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpr-e9lf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ztgnjk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-fdmz.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
nuiii8uu.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
hgfvd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-q4n7.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
jdhfgtr.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpr-neon.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
4285556c-66a7-45a3-a905-7652c91bf325-00-3gyn9n9ro02ez.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
bdtrh.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-rduf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-xzfc.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-6xuz.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
86553513-7ebc-4f96-944d-959eb4194ae6-00-v7w6qt1a87vc.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-b4g9.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
zbc-58t.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
bvccc.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-n5wq.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-zg4v.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
lakshmy08.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
qtzltnm.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-55b7.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
jhur8ui.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
tmkocj-264.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbd01-mauve.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
mudraloanfinance.online,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-c196.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ae006b7e-8b41-40f9-92e7-b26296df62db-00-11fbnh0u0srpl.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.chandkebparchaloji.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-wvo2.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
rdpnlsrmkrilxwe2adfadf.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-zbjo.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-7943.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
qvt7dws8tw.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
retailonlinesbisbi.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-walp.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
chandkeparchalo.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpro-zeta.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
35dfb100-b427-476c-af2b-0221248bec61-00-1dzuk3p5gu8wv.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
ramlakhankihelloresourse.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
x2-puce.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-qgis.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
peru-boring-automaticparallelization-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
df478903-9d72-4a81-9b5a-dc8e74085111-00-3aqviv7kz7vjn.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
chartreuse-demanding-match-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
zdfkyt.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
hidden-fumbling-properties-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
agonizing-transparent-background-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
50311d0e-25c7-403d-99ac-26753f9689e1-00-e9v1twgygg22.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-vxnf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
open-offensive-driverwrapper-redmmblack.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbloihg.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
royalblue-clearcut-resources-redmmblack.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-wjjx.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-nh1l.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
kiuuyht.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-h7pd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
mediumpurple-vacant-conferences-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
limping-cluttered-procedurallanguage-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
bgytrdde.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
pra-2h.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
k-1499.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
uneven-preemptive-qbasic-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-roex.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
hinsyt.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
nimble-huge-cryptocurrency-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
fc0fac5b-bbaf-4f03-a0d2-743b1c9fb66d-00-3bp3rri86nd9a.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-fg67.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
048bbf22-030f-4c20-b498-97522b94a09e-00-2pf1xy4cidex6.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
chocolate-rectangular-applicationserver-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-esuq.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
eada594a-55bd-4f89-8e51-44c7859c85be-00-aubelet62qx2.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-v4ap.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
goldendevil046-001-site1.otempurl.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
slushy-portly-computergames-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
mam-unlawful-lemonchiffon-website.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
srtjvhk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
f8b36500-0f99-44f2-8149-a8de8561970e-00-28ffszxxis0vl.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
axlwfmvkrs.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
cooperative-enormous-outcomes.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
373d897a-eaa9-46a1-859d-8df24f8cdee4-00-21kjv19gwa86o.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
alarming-sane-emulatorslksdkjflknxclvjdlfkfj.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
logn-sb-rwd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-tcuc.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
jis-129.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-f97g.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-igh3.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ioclrecruit.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
finallyinertia.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.indian-oils.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
settlexlcp.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpumpsdealerchyan.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpumpdealerchayan.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
indianoilcorporationsltd.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.zoominfo.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
blueimpactnetwork.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
fitnessfanfare,Phishing,mock_Mock_Data_31_07_2025.xlsx
bluemetricsolutions.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
