domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https
mitchell1.com,Legitimate,tranco_external,13.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6153846153846154,0.23076923076923078,3.0,0.0,0.0,1.0,3.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prnt.sc,Legitimate,tranco_external,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8571428571428571,0.0,4.0,0.0,0.0,0.0,2.0,2.807354922057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
placed.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.3,2.0,0.0,0.0,1.0,3.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pscube.jp,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,3.0,0.0,0.0,0.0,2.0,2.94770277922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google.co.ve,Legitimate,tranco_external,12.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,2.0,0.0,1.0,0.0,2.0,2.688721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bblmw.com,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,5.0,0.0,0.0,1.0,3.0,2.725480556997868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
producthunt.com,Legitimate,tranco_external,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,3.0,0.0,0.0,1.0,3.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ekstrabladet.dk,Legitimate,tranco_external,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,4.0,0.0,0.0,0.0,2.0,3.240223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shopifyapps.com,Legitimate,tranco_external,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,3.0,0.0,0.0,1.0,3.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okko.tv,Legitimate,tranco_external,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,2.0,0.0,0.0,0.0,2.0,2.235926350629032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keio.ac.jp,Legitimate,tranco_external,10.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.4,0.4,2.0,0.0,1.0,0.0,2.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
president.jp,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.6666666666666666,0.25,2.0,0.0,0.0,0.0,2.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
travelandtourworld.com,Legitimate,tranco_external,22.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.3181818181818182,3.0,0.0,0.0,1.0,3.0,3.663532754804254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1chat.com,Legitimate,tranco_external,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.2,2.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3cat.cat,Legitimate,tranco_external,8.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.25,1.0,0.0,0.0,0.0,3.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aida.de,Legitimate,tranco_external,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.0,0.0,0.0,0.0,2.0,2.2359263506290326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternet.org,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.0849625007211556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nbcuni.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.3,3.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keralalotteries.net,Legitimate,tranco_external,19.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5263157894736842,0.42105263157894735,2.0,0.0,0.0,1.0,3.0,3.2608281712244547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operacdn.com,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgroovy.com,Legitimate,tranco_external,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.0,1.0,3.0,3.027169118440619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vercomicsporno.com,Legitimate,tranco_external,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6111111111111112,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.2390979179887864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
printercloud.com,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.625,0.3125,3.0,0.0,0.0,1.0,3.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
powerbi.com,Legitimate,tranco_external,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,2.0,0.0,0.0,1.0,3.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpreview.com,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toprecepty.cz,Legitimate,tranco_external,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.6923076923076923,0.23076923076923078,3.0,0.0,0.0,0.0,2.0,3.0850551027564768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmohentai.com,Legitimate,tranco_external,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.38461538461538464,2.0,0.0,0.0,1.0,3.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buymeacoffee.com,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4375,2.0,0.0,0.0,1.0,3.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ojogodobicho.com,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4375,2.0,0.0,0.0,1.0,3.0,2.9056390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segmento.ru,Legitimate,tranco_external,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,2.0,0.0,0.0,0.0,2.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comicbox.xyz,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,3.0,0.0,0.0,0.0,3.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aizhantj.com,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nguoiquansat.vn,Legitimate,tranco_external,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5333333333333333,0.4,2.0,0.0,0.0,0.0,2.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kolesa.kz,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,2.94770277922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onswingers.com,Legitimate,tranco_external,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,3.0,0.0,0.0,1.0,3.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventori.com,Legitimate,tranco_external,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.38461538461538464,2.0,0.0,0.0,1.0,3.0,3.546593564294939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mordorintelligence.com,Legitimate,tranco_external,22.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5909090909090909,0.36363636363636365,2.0,0.0,0.0,1.0,3.0,3.481714572986073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
youngle.site,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.4166666666666667,3.0,0.0,0.0,0.0,4.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morganstanley.com,Legitimate,tranco_external,17.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6470588235294118,0.29411764705882354,3.0,0.0,0.0,1.0,3.0,3.6168746059562227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tableau.com,Legitimate,tranco_external,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,2.0,0.0,0.0,1.0,3.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
louisville.edu,Legitimate,tranco_external,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.42857142857142855,0.5,2.0,0.0,0.0,1.0,3.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slt.lk,Legitimate,tranco_external,6.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,3.0,0.0,0.0,0.0,2.0,2.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programme-tv.net,Legitimate,tranco_external,16.0,0.0,0.0625,1.0,0.0625,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.625,0.25,2.0,0.0,0.0,1.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaconda.com,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4166666666666667,2.0,0.0,0.0,1.0,3.0,2.688721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gotomeeting.com,Legitimate,tranco_external,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5333333333333333,0.4,2.0,0.0,0.0,1.0,3.0,3.056564762130954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krushmedia.com,Legitimate,tranco_external,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,3.0,0.0,0.0,1.0,3.0,3.6644977792004623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sahibinden.com,Legitimate,tranco_external,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,2.0,0.0,0.0,1.0,3.0,3.521640636343319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boomplaymusic.com,Legitimate,tranco_external,17.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5882352941176471,0.35294117647058826,3.0,0.0,0.0,1.0,3.0,3.41041725276052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spectrum.com,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.25,3.0,0.0,0.0,1.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weplayapp.com,Legitimate,tranco_external,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6153846153846154,0.3076923076923077,2.0,0.0,0.0,1.0,3.0,3.180832987205441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partslink24.com,Legitimate,tranco_external,15.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.2,4.0,0.0,0.0,1.0,3.0,3.906890595608518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtualearth.net,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5625,0.375,3.0,0.0,0.0,1.0,3.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minepi.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arduino.cc,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,0.0,2.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google.com.sb,Legitimate,tranco_external,13.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,2.0,0.0,1.0,0.0,2.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glpals.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7,0.2,3.0,0.0,0.0,1.0,3.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meteofor.lt,Legitimate,tranco_external,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,2.0,0.0,0.0,0.0,2.0,2.9139770731827523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbada.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,1.0,3.0,2.8464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uncen.org,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,2.94770277922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaymaletube.com,Legitimate,tranco_external,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5333333333333333,0.4,2.0,0.0,0.0,1.0,3.0,3.5068905956085183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aade.gr,Legitimate,tranco_external,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,2.0,0.0,0.0,0.0,2.0,2.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home-assistant.io,Legitimate,tranco_external,17.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.47058823529411764,0.4117647058823529,2.0,0.0,0.0,0.0,2.0,3.337175341123077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cash.app,Legitimate,tranco_external,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.625,0.25,2.0,0.0,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steamrip.com,Legitimate,tranco_external,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule34.us,Legitimate,tranco_external,9.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,2.0,2.9477027792200903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secop.gov.co,Legitimate,tranco_external,12.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,2.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evri.com,Legitimate,tranco_external,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.375,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1-cloud.ru,Legitimate,tranco_external,11.0,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.45454545454545453,0.2727272727272727,2.0,0.0,0.0,0.0,2.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
digitalgov.gov,Legitimate,tranco_external,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,2.0,0.0,0.0,1.0,3.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gearpatrol.com,Legitimate,tranco_external,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,2.0,0.0,0.0,1.0,3.0,3.3787834934861767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saksfifthavenue.com,Legitimate,tranco_external,19.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,3.0,0.0,0.0,1.0,3.0,3.826874881864637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drogasil.com.br,Legitimate,tranco_external,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.26666666666666666,2.0,0.0,1.0,0.0,2.0,3.506890595608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
